2017-10-27 16:27:54,model=ONEPLUS A3003,32.16863027,34.81048708,29,Partner,42501_13111_7943940,-113,0
2017-10-27 16:27:58,model=ONEPLUS A3003,32.16822321,34.81032406,28,devolo-0f4,30:d3:2d:37:20:f4,-86,11
2017-10-27 16:28:01,model=ONEPLUS A3003,32.16795035,34.81018513,28,happy,00:78:9e:fa:81:bc,-78,1,888Corp,8e:15:54:a9:32:e6,-91,40,888Corp,0a:8d:db:6e:71:bf,-87,1,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,-85,11,island-074FA0,50:a7:33:47:4f:a3,-87,6,terry_ap,5c:83:8f:33:bd:68,-89,1
2017-10-27 16:28:02,model=ONEPLUS A3003,32.16787145,34.81013471,28,RS_GUEST,ec:08:6b:38:0d:dd,-88,13,HP-Print-C1-Deskjet 4640 series,28:80:23:f6:e0:c1,-81,11,oved-main,74:da:3a:97:66:9e,-84,6,SandyAndDanny,d0:0e:d9:26:e8:c5,-91,8,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,-88,6,iFOREX,f8:d1:11:b1:92:93,-88,13,Oberyn Martell,18:d6:c7:fb:1c:0e,-81,8,3Com,00:0f:cb:b5:2e:78,-83,11,oved-main_2EX,74:da:38:97:66:9d,-79,6,Neeman2.4,20:0c:c8:1d:c8:2b,-75,1
2017-10-27 16:28:05,model=ONEPLUS A3003,32.16770216,34.80997915,28,Nomi Fix WIFI,c4:6e:1f:30:2b:7c,-83,1,Partner,42501_13111_496642,-113,0
2017-10-27 16:28:07,model=ONEPLUS A3003,32.1676567,34.80992879,27,888Corp,0a:8d:cb:6e:71:6d,-85,44,888Corp,0a:8d:db:6e:71:6d,-78,1,Mouly,7c:b7:33:2e:76:73,-82,11,CEO-WiFi_2.4,c4:12:f5:80:24:0b,-82,1,Efrat Networks MM,94:f6:65:5b:b2:28,-84,5,888Corp,0a:8d:cb:6e:71:be,-94,44,Guest Neetwork MM,94:f6:65:1b:b2:28,-87,5,888Guest,02:8d:cb:6e:71:6d,-85,44
2017-10-27 16:28:13,model=ONEPLUS A3003,32.16758705,34.80992391,23,888Corp,0a:8d:cb:6e:71:be,-86,44,888Guest,02:8d:cb:6e:71:be,-86,44,888Free,06:8d:db:6e:71:6d,-86,1
2017-10-27 16:27:54,model=Lenovo PB2-690Y,32.16860304,34.81046488,17,Neeman2.4,20:0c:c8:1d:c8:2b,-74,1,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,-85,6,oved-main_2EX,74:da:38:97:66:9d,-87,6,oved-main_2EX,74:da:38:54:b8:1c,-90,6,HOTBOX-2E6E,c0:ac:54:f7:27:42,-90,11,devolo-0f4,30:d3:2d:37:20:f4,-93,11,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,-79,1,KaymeraDev,00:f6:63:15:58:81,-93,1,kaymeraQA,00:f6:63:15:58:80,-93,1,KaymeraGuest,00:f6:63:15:58:82,-95,1
2017-10-27 16:27:57,model=Lenovo PB2-690Y,32.16828928,34.81035666,18,  InnovationEndeavors,74:da:38:a9:1c:df,-89,4,Lili,c4:12:f5:f9:5c:7c,-89,11,BezeqNGN_001489_2.4GHz_1,c0:a0:bb:cb:59:5b,-92,11,Oberyn Martell,18:d6:c7:fb:1c:0e,-77,8,DIRECT-A3-HP OfficeJet Pro 8710,a0:8c:fd:54:7b:54,-94,11,Candan,c0:ff:d4:7b:82:30,-96,1
2017-10-27 16:28:00,model=Lenovo PB2-690Y,32.16799923,34.81022347,17,edimax_2.4G_A92417,74:da:38:a9:24:17,-78,2,dlink-A09C,ac:f1:df:76:a0:9c,-87,11,Liliup,74:da:38:c3:12:45,-87,3,oved-main,74:da:39:54:b8:1d,-88,6,netbox,d0:d4:12:65:19:a2,-90,1,kessel_2,90:ef:68:30:6b:69,-75,5,terry_ap,5c:83:8f:33:bd:68,-86,1,,06:8d:db:6e:71:ed,-91,1
2017-10-27 16:28:03,model=Lenovo PB2-690Y,32.16776437,34.8100792,19,spielman,7c:b7:33:2b:c4:52,-89,11,spielman,f4:f2:6d:34:56:54,-93,11,3Com,00:0f:cb:b5:2e:78,-92,11,SandyAndDanny,d0:0e:d9:26:e8:c5,-91,8,yaront-mac,78:9f:70:7b:90:14,-93,6,forestisthebest,c8:d7:19:da:03:16,-93,1,Home,44:03:a7:e6:11:63,-95,6,888Guest,02:8d:db:6e:71:13,-85,1,Erez Man,e4:8d:8c:7f:3d:0d,-93,1,888Corp,0a:8d:db:6e:71:13,-86,1
2017-10-27 16:28:06,model=Lenovo PB2-690Y,32.167615,34.80992403,19,Mouly,7c:b7:33:2e:76:73,-82,11,ensilo_2.4GH_1,00:30:4f:82:a4:48,-83,11,Efrat Networks MM,94:f6:65:5b:b2:28,-84,5,island-074FA0,50:a7:33:47:4f:a3,-86,6,Guest Neetwork MM,94:f6:65:1b:b2:28,-90,5,888Free,06:8d:db:6e:71:be,-87,11,888Guest,02:8d:db:6e:71:6d,-88,1,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,-91,6
2017-10-27 16:28:09,model=Lenovo PB2-690Y,32.16758618,34.80986741,19,KaymeraDev,00:f6:63:15:58:81,-93,1,kaymeraQA,00:f6:63:15:58:80,-94,1,KaymeraGuest,00:f6:63:15:58:82,-95,1,888Free,06:8d:db:6e:71:6d,-90,1
2017-10-27 16:28:12,model=Lenovo PB2-690Y,32.16759701,34.80985743,21,Candan,c0:ff:d4:7b:82:30,-88,1,888Guest,02:8d:db:6e:71:be,-84,11
2017-10-27 16:28:18,model=Lenovo PB2-690Y,32.16762294,34.80983426,20,island-074FA0,50:a7:33:47:4f:a3,-80,6
2017-10-27 16:28:30,model=Lenovo PB2-690Y,32.16761512,34.80984451,24,INGENEO,cc:b2:55:e8:4c:e6,-87,6
2017-10-27 16:28:36,model=Lenovo PB2-690Y,32.16762841,34.8098606,25,888Corp,0a:8d:db:6e:71:6d,-87,1
2017-10-27 16:28:44,model=Lenovo PB2-690Y,32.16764199,34.80983264,34,888Guest,02:8d:db:6e:71:6d,-82,1
2017-10-27 16:27:53,model=SHIELD Tablet,32.16869113485125,34.81050710096076,44.489720639200534,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,-85,1,oved-main_2EX,74:da:38:97:66:9d,-79,6,oved-main,74:da:3a:97:66:9e,-77,6,HOTBOX6,d8:fb:5e:17:62:4d,-90,13,bait,10:be:f5:3f:b2:ce,-93,7,oved-main,74:da:39:54:b8:1d,-96,6
2017-10-27 16:27:58,model=SHIELD Tablet,32.16818035885044,34.81026982775982,44.16976605560773,BARON WIFI 2.4,60:e3:27:bf:a1:a5,-77,11,kessel_2,90:ef:68:30:6b:69,-86,5,Levy,f8:ab:05:47:3f:d0,-87,10,Oberyn Martell,18:d6:c7:fb:1c:0e,-89,8,terry_ap,5c:83:8f:33:bd:68,-94,1,terryk,28:c6:8e:37:50:14,-96,11
2017-10-27 16:28:03,model=SHIELD Tablet,32.16778360857842,34.81003220007453,43.754024715901444,ZEISS_YEHUDA,00:1d:aa:fb:1f:b0,-86,6,Neeman2.4,20:0c:c8:1d:c8:2b,-87,1,  InnovationEndeavors,74:da:38:a9:1c:df,-94,4,edimax_2.4G_A92417,74:da:38:a9:24:17,-96,2,Bezeq Free F026CC,6a:0c:c8:1d:c8:28,-93,1
2017-10-27 16:28:07,model=SHIELD Tablet,32.16765491327528,34.80990526256212,43.51845960559633,DIRECT-A4-HP OfficeJet 6950,c8:d3:ff:f9:48:a5,-85,1,oved-main_2EX,74:da:38:97:66:9d,-79,6,oved-main,74:da:3a:97:66:9e,-77,6,HOTBOX6,d8:fb:5e:17:62:4d,-90,13,bait,10:be:f5:3f:b2:ce,-93,7,oved-main,74:da:39:54:b8:1d,-96,6
2017-10-27 16:35:33,model=ONEPLUS A3003,32.16761004,34.80986899,20,CArgentina,30:b5:c2:bd:55:32,-91,2
2017-10-27 16:35:43,model=ONEPLUS A3003,32.16732018,34.80949456,11,lavel-2,74:da:38:ae:91:7b,-81,2,brieftrace5,90:8d:78:51:52:fb,-90,48,brieftrace,90:8d:78:51:52:fc,-87,12,Rainbow Medical,90:6c:ac:f3:6a:69,-93,5
2017-10-27 16:35:48,model=ONEPLUS A3003,32.16707617,34.80915226,14,888Corp,0a:8d:db:6e:71:bf,-85,1
2017-10-27 16:35:49,model=ONEPLUS A3003,32.16702704,34.80909463,13,RS_GUEST,ec:08:6b:38:0d:dd,-89,13,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,-90,6,iFOREX,f8:d1:11:b1:92:93,-85,13
2017-10-27 16:35:53,model=ONEPLUS A3003,32.16691159,34.80894877,13,CMT-ALap,94:10:3e:a8:34:a0,-89,36,RTI 15,10:fe:ed:62:9e:5c,-85,5,INGENEO,cc:b2:55:e8:4c:e6,-86,6,Partner,42501_13111_496642,-113,0
2017-10-27 16:35:54,model=ONEPLUS A3003,32.16689111,34.80892214,13,Mouly,7c:b7:33:2e:76:73,-84,11,888Corp,0a:8d:db:6e:71:6d,-88,1,Efrat Networks MM,94:f6:65:5b:b2:28,-91,5,Guest Neetwork MM,94:f6:65:1b:b2:28,-89,5
2017-10-27 16:35:58,model=ONEPLUS A3003,32.16685904,34.80887986,13,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,-85,6,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,-80,1,ASUS,d0:17:c2:60:e7:38,-82,3,Crestron_23,10:fe:ed:62:9e:1a,-85,4,Hacker,cc:b2:55:e7:bf:ba,-89,6
2017-10-27 16:36:05,model=ONEPLUS A3003,32.16682356,34.80875457,13,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,-87,3
2017-10-27 16:36:07,model=ONEPLUS A3003,32.16685938,34.80863658,14,EL5,14:ae:db:3d:b1:55,-89,48,RS_GUEST,ec:08:6b:38:0d:0d,-91,44,RS_GUEST,ec:08:6b:38:0d:0e,-84,12,HOTFiber-2017,08:6a:0a:37:66:66,-89,1,HOTFiber-2017,18:1e:78:86:00:63,-90,1,BENY PUR,d8:fe:e3:03:c7:b1,-91,6,Kadabra-Guest,02:1d:aa:7c:8c:f8,-92,11,,fa:8f:ca:93:a5:64,-84,6,0506679780,5a:fe:e3:03:c7:b3,-89,6
2017-10-27 16:36:09,model=ONEPLUS A3003,32.16691556,34.80848464,15,brieftrace,90:8d:78:51:52:fc,-90,12
2017-10-27 16:36:13,model=ONEPLUS A3003,32.16706128,34.80810497,18,,fa:8f:ca:93:a5:64,-78,6,Avi_PR_2.4G,ec:08:6b:38:12:0c,-89,12
2017-10-27 16:36:15,model=ONEPLUS A3003,32.16714559,34.80787192,19,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,-89,6,INGENEO,cc:b2:55:e8:4c:e6,-85,6,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,-77,1,ASUS,d0:17:c2:60:e7:38,-86,3,0506679780,5a:fe:e3:03:c7:b3,-83,6,Home.,a0:ab:1b:62:a7:bc,-80,1,Home_as,10:be:f5:42:b0:50,-86,9,Partner,42501_13111_7943939,-113,0
2017-10-27 16:36:16,model=ONEPLUS A3003,32.16718852,34.80775152,19,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,-87,3
2017-10-27 16:36:17,model=ONEPLUS A3003,32.16723596,34.80762377,20,EL5,14:ae:db:3d:b1:55,-89,48,RS_GUEST,ec:08:6b:38:0d:0d,-91,44,RS_GUEST,ec:08:6b:38:0d:0e,-85,12,HOTFiber-2017,08:6a:0a:37:66:66,-89,1,HOTFiber-2017,18:1e:78:86:00:63,-90,1,BENY PUR,d8:fe:e3:03:c7:b1,-91,6,Kadabra-Guest,02:1d:aa:7c:8c:f8,-92,11,Partner,42501_13111_496642,-113,0
2017-10-27 16:36:19,model=ONEPLUS A3003,32.16732663,34.80737383,21,brieftrace,90:8d:78:51:52:fc,-90,12
2017-10-27 16:36:22,model=ONEPLUS A3003,32.16747233,34.80698572,24,,fa:8f:ca:93:a5:64,-78,6,Avi_PR_2.4G,ec:08:6b:38:12:0c,-89,12
2017-10-27 16:36:25,model=ONEPLUS A3003,32.16759479,34.80663726,26,INGENEO,cc:b2:55:e8:4c:e6,-85,6,ASUS,d0:17:c2:60:e7:38,-86,3,0506679780,5a:fe:e3:03:c7:b3,-83,6,Home.,a0:ab:1b:62:a7:bc,-80,1,Home_as,10:be:f5:42:b0:50,-86,9,bendet1,80:1f:02:d7:6b:c8,-93,6,Heifes,20:0c:c8:10:c8:11,-92,1
2017-10-27 16:36:26,model=ONEPLUS A3003,32.16762994,34.80654255,25,EL5,14:ae:db:3d:b1:55,-89,48,RS_GUEST,ec:08:6b:38:0d:0d,-91,44,RS_GUEST,ec:08:6b:38:0d:0e,-85,12,HOTFiber-2017,08:6a:0a:37:66:66,-89,1,HOTFiber-2017,18:1e:78:86:00:63,-90,1,BENY PUR,d8:fe:e3:03:c7:b1,-91,6,Kadabra-Guest,02:1d:aa:7c:8c:f8,-92,11,Partner,42501_13111_496642,-113,0
2017-10-27 16:36:28,model=ONEPLUS A3003,32.16769385,34.80636139,27,wifi in car-1794,08:97:58:33:b7:cc,-80,1,Hazan_Home,18:d6:c7:ef:1e:a4,-87,11,shor_Ext,e2:91:f5:b6:ec:a8,-92,11
2017-10-27 16:36:35,model=ONEPLUS A3003,32.16784543,34.80608258,31,Annatel_3372,74:da:38:a9:0c:3e,-78,2,P-HOME,2c:5d:93:11:60:b8,-86,12
2017-10-27 16:36:38,model=ONEPLUS A3003,32.16792572,34.80595075,33,Avi_PR_2.4G,ec:08:6b:38:12:0c,-89,12
2017-10-27 16:36:43,model=ONEPLUS A3003,32.16775377,34.80585945,34,Home,14:ae:db:53:0c:2d,-87,6
2017-10-27 16:36:45,model=ONEPLUS A3003,32.16771032,34.80598605,34,shor_Ext,e2:91:f5:b6:ec:a8,-86,11,Bezeq Free D02536,72:0c:c8:10:c8:12,-93,1
2017-10-27 16:36:46,model=ONEPLUS A3003,32.16769534,34.80607047,34,Annatel_3372.5,74:da:38:a9:0c:43,-88,44
2017-10-27 16:36:48,model=ONEPLUS A3003,32.16765512,34.80624023,33,Bezeq Free D02536,72:0c:c8:10:c8:12,-86,1,Heifes,20:0c:c8:10:c8:11,-85,1
2017-10-27 16:36:55,model=ONEPLUS A3003,32.16747453,34.80680415,32,Ester_wifi,84:26:15:eb:2d:b3,-92,11,Casa1,f4:6b:ef:e2:2c:1f,-96,11
2017-10-27 16:36:56,model=ONEPLUS A3003,32.16744517,34.80689796,32,Home,14:ae:db:53:0c:2d,-87,6
2017-10-27 16:36:57,model=ONEPLUS A3003,32.1674137,34.80699792,32,shor_Ext,e2:91:f5:b6:ec:a8,-86,11,Avi_PR_2.4G,ec:08:6b:38:12:0c,-90,12
2017-10-27 16:36:58,model=ONEPLUS A3003,32.16737717,34.80710102,32,Annatel_3372,74:da:38:a9:0c:3e,-83,2,P-HOME,2c:5d:93:11:60:b8,-86,12,Annatel_3372.5,74:da:38:a9:0c:43,-88,44,Heifes,20:0c:c8:10:c8:11,-80,1,Casa1,f4:6b:ef:e2:2c:1f,-89,11,Barda_2,74:da:38:56:ed:e0,-80,1,Barda,00:78:9e:fa:dc:f4,-86,1,Vexlerar,e4:6f:13:70:97:c4,-87,9
2017-10-27 16:37:01,model=ONEPLUS A3003,32.16726438,34.80739771,32,Bezeq Free D02536,72:0c:c8:10:c8:12,-85,1,edimax_repeater,74:da:38:50:ce:4c,-86,2
