2017-10-27 16:12:01,model=Lenovo PB2-690Y,32.16857397,34.81328609,-9,ben moshe,b4:ee:b4:36:d2:b0,-51,1,ben moshe,b0:b2:8f:37:ba:c7,-62,1
2017-10-27 16:14:37,model=Lenovo PB2-690Y,32.16866695,34.81322274,38,Robert1,3c:1e:04:03:7f:17,-81,1,BezeqFree,6a:12:f5:f9:5e:71,-90,8,tslila,c4:3d:c7:5a:79:1c,-87,11,osnatg370,c0:ac:54:f5:7b:a7,-90,11,OP2,a0:63:91:69:f6:af,-92,1,NGOGA,30:b5:c2:fe:aa:56,-92,6,HUAWEI-C7FB,48:db:50:34:c7:fb,-94,1,Howmanyistwo,74:da:38:50:77:f2,-83,2,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,-93,6
2017-10-27 16:14:52,model=Lenovo PB2-690Y,32.16868001,34.81321794,39,DIRECT-35-HP DeskJet 3830 series,98:e7:f4:c6:4b:37,-87,6,Ester,f8:e9:03:13:74:ee,-96,1
2017-10-27 16:15:07,model=Lenovo PB2-690Y,32.16868528,34.81321713,40,BezeqFree,6a:12:f5:f9:5e:71,-85,8,hilda,00:02:6f:eb:a0:f4,-92,11
2017-10-27 16:15:37,model=Lenovo PB2-690Y,32.16882634,34.81238415,40,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,-81,10,May,14:cc:20:eb:cb:c6,-90,1,LANDAU HOME,58:f3:9c:62:d2:60,-87,1,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,-90,1,HOTBOX-72B6,7c:03:4c:ba:bf:55,-90,6,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,-96,8
2017-10-27 16:15:52,model=Lenovo PB2-690Y,32.16874744,34.8109599,41,osnatg370,c0:ac:54:f5:7b:a7,-89,11,hilda,00:02:6f:eb:a0:f4,-92,11,DIRECT-A5-HP DeskJet 4670 series,fc:3f:db:7e:60:a6,-81,10,NGOGA,30:b5:c2:fe:aa:56,-88,6,HOTBOX-72B6,7c:03:4c:ba:bf:55,-90,6,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,-96,8,HOTBOX111,90:f6:52:28:38:19,-71,11,Ester,f8:e9:03:13:74:ee,-96,1,HOTBOX111,c0:ac:54:f6:ae:5e,-76,11,BezeqFree,6a:12:f5:f9:5e:71,-85,8
2017-10-27 16:16:07,model=Lenovo PB2-690Y,32.1682687,34.81030598,45,BARON WIFI 2.4,60:e3:27:bf:a1:a5,-80,11,Oberyn Martell,18:d6:c7:fb:1c:0e,-83,8,simon,e4:6f:13:73:0a:c2,-87,8,GUYFI,c8:60:00:b1:d4:50,-90,3,Rina,00:26:5a:77:8c:db,-90,6,terry_ap,5c:83:8f:33:bd:68,-91,1,HP-Print-a2-LaserJet 400 color,e4:d5:3d:7d:d6:a2,-90,6
2017-10-27 16:16:22,model=Lenovo PB2-690Y,32.16763949,34.80988697,45,osnatg370,c0:ac:54:f5:7b:a7,-89,11,AEH-W4A1-b0411d287904,b0:41:1d:28:79:04,-96,8,HOTBOX111,90:f6:52:28:38:19,-71,11,BezeqFree,6a:12:f5:f9:5e:71,-85,8,HOTBOX111,c0:ac:54:f6:ae:5e,-76,11,Talfamily2,90:8d:78:b6:28:f6,-92,5,LANDAU HOME,58:f3:9c:62:d2:60,-87,1,CEO-WiFi_2.4,c4:12:f5:80:24:0b,-82,1,smartsell,78:e8:b6:69:2c:91,-85,1,888Corp,0a:8d:db:6e:71:6d,-86,1
2017-10-27 16:16:31,model=Lenovo PB2-690Y,32.16762928,34.80987929,45,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,-83,11,MOULY MAISON,00:78:9e:fa:15:91,-74,1,888Corp,0a:8d:db:6e:71:bf,-85,1,888Corp,0a:8d:db:6e:71:be,-86,11,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,-87,6,888Guest,02:8d:db:6e:71:be,-84,11,888Guest,02:8d:db:6e:71:6d,-87,1,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,-94,6
2017-10-27 16:16:34,model=Lenovo PB2-690Y,32.16762991,34.80987749,45,Mouly,7c:b7:33:2e:76:73,-81,11,Efrat Networks MM,94:f6:65:5b:b2:28,-87,5,Guest Neetwork MM,94:f6:65:1b:b2:28,-90,5,888Guest,02:8d:db:6e:71:bf,-88,1
2017-10-27 16:16:37,model=Lenovo PB2-690Y,32.1676301,34.80987737,45,888Corp,0a:8d:cb:6e:71:be,-87,44
2017-10-27 16:16:40,model=Lenovo PB2-690Y,32.16763013,34.80987707,45,lavel-2,74:da:38:ae:91:7b,-90,2,smartsell,78:e8:b6:69:2a:e9,-90,11
2017-10-27 16:16:43,model=Lenovo PB2-690Y,32.1676581,34.80985926,43,888Guest,02:8d:db:6e:71:6d,-81,1
2017-10-27 16:16:46,model=Lenovo PB2-690Y,32.16766611,34.80987825,40,888Corp,0a:8d:db:6e:71:be,-81,11
